"","Location","TMAX","TMIN","TAVG","AWND","AWDR","PRCP","SNOW","Date"
"885","Raleigh",122,6,"69","16","","0","0","2017-11-15"
"886","Raleigh",194,22,"92","14","","0","0","2017-11-16"
"887","Raleigh",139,11,"74","13","","0","0","2017-11-17"
"888","Raleigh",194,6,"86","51","","0","0","2017-11-18"
"889","Raleigh",178,11,"147","41","","20","0","2017-11-19"
"890","Raleigh",139,-21,"","9","","0","0","2017-11-20"
"891","Raleigh",178,-10,"77","13","","0","0","2017-11-21"
"892","Raleigh",167,56,"132","21","","8","0","2017-11-22"
"893","Raleigh",100,-16,"58","12","","0","0","2017-11-23"
"894","Raleigh",139,-32,"37","7","","0","0","2017-11-24"
"895","Raleigh",194,-16,"65","22","","0","0","2017-11-25"
"896","Raleigh",167,6,"109","13","","0","0","2017-11-26"
"897","Raleigh",161,-32,"55","6","","0","0","2017-11-27"
"898","Raleigh",183,-16,"69","10","","0","0","2017-11-28"
"899","Raleigh",211,44,"110","11","","0","0","2017-11-29"
"900","Raleigh",206,17,"97","5","","0","0","2017-11-30"
"901","Raleigh",172,50,"118","23","","0","0","2017-12-01"
"903","Dulles",106,39,"84","50","","234","0","2017-11-07"
"904","Dulles",89,39,"55","41","","0","0","2017-11-08"
"905","Dulles",100,56,"72","17","","10","0","2017-11-09"
"906","Dulles",78,-16,"57","57","","0","0","2017-11-10"
"907","Dulles",28,-60,"-13","17","","0","0","2017-11-11"
"908","Dulles",83,-49,"7","10","","8","0","2017-11-12"
"909","Dulles",100,22,"57","22","","43","0","2017-11-13"
"910","Dulles",94,11,"63","28","","0","0","2017-11-14"
"911","Dulles",122,-27,"50","18","","0","0","2017-11-15"
"912","Dulles",167,39,"96","51","","0","0","2017-11-16"
"913","Dulles",117,-16,"70","32","","0","0","2017-11-17"
"914","Dulles",167,-5,"62","56","","3","0","2017-11-18"
"915","Dulles",156,44,"114","79","","23","0","2017-11-19"
"916","Dulles",106,17,"54","45","","0","0","2017-11-20"
"917","Dulles",156,11,"69","45","","0","0","2017-11-21"
"918","Dulles",133,11,"104","55","","0","0","2017-11-22"
"919","Dulles",67,-38,"19","19","","0","0","2017-11-23"
"920","Dulles",128,-43,"23","17","","0","0","2017-11-24"
"921","Dulles",167,-21,"60","19","","0","0","2017-11-25"
"922","Dulles",117,-5,"92","33","","0","0","2017-11-26"
"923","Dulles",156,-10,"64","20","","0","0","2017-11-27"
"924","Dulles",172,-10,"67","22","","0","0","2017-11-28"
"925","Dulles",200,0,"100","24","","0","0","2017-11-29"
"926","Dulles",139,0,"62","16","","8","0","2017-11-30"
"927","Dulles",122,-16,"84","25","","0","0","2017-12-01"
"929","Cleveland",94,61,"","44","","0","","2017-11-07"
"930","Cleveland",94,33,"","24","","0","","2017-11-08"
"931","Cleveland",106,11,"","74","","0","","2017-11-09"
"932","Cleveland",11,-43,"","75","","0","","2017-11-10"
"933","Cleveland",28,-60,"","35","","0","","2017-11-11"
"934","Cleveland",83,0,"","23","","0","","2017-11-12"
"935","Cleveland",72,44,"","39","","0","","2017-11-13"
"936","Cleveland",78,33,"","31","","0","","2017-11-14"
"937","Cleveland",94,17,"","61","","30","","2017-11-15"
"938","Cleveland",94,44,"","93","","0","","2017-11-16"
"939","Cleveland",83,39,"","51","","0","","2017-11-17"
"940","Cleveland",139,44,"","80","","406","","2017-11-18"
"941","Cleveland",56,6,"","121","","20","","2017-11-19"
"942","Cleveland",89,-10,"","80","","0","","2017-11-20"
"943","Cleveland",133,39,"","82","","25","","2017-11-21"
"944","Cleveland",50,0,"","55","","3","","2017-11-22"
"945","Cleveland",44,-16,"","48","","0","","2017-11-23"
"946","Cleveland",128,6,"","64","","0","","2017-11-24"
"947","Cleveland",117,50,"","72","","0","","2017-11-25"
"948","Cleveland",56,17,"","59","","0","","2017-11-26"
"949","Cleveland",89,22,"","40","","0","","2017-11-27"
"950","Cleveland",189,83,"","79","","0","","2017-11-28"
"951","Cleveland",150,22,"","46","","0","","2017-11-29"
"952","Cleveland",133,28,"","59","","23","","2017-11-30"
"953","Cleveland",72,11,"","24","","0","","2017-12-01"
"955","Rochester",67,-5,"52","24","","0","0","2017-11-07"
"956","Rochester",89,-21,"27","20","","0","0","2017-11-08"
"957","Rochester",100,-5,"36","51","","38","8","2017-11-09"
"958","Rochester",0,-66,"-24","60","","25","30","2017-11-10"
"959","Rochester",6,-55,"-31","30","","0","0","2017-11-11"
"960","Rochester",56,-43,"5","19","","0","0","2017-11-12"
"961","Rochester",61,11,"37","21","","53","0","2017-11-13"
"962","Rochester",56,11,"42","13","","0","0","2017-11-14"
"963","Rochester",89,-21,"31","34","","0","0","2017-11-15"
"964","Rochester",89,17,"76","74","","15","0","2017-11-16"
"965","Rochester",33,-5,"16","40","","0","0","2017-11-17"
"966","Rochester",100,0,"44","31","","86","0","2017-11-18"
"967","Rochester",106,-5,"47","63","","89","15","2017-11-19"
"968","Rochester",56,-10,"-2","59","","0","8","2017-11-20"
"969","Rochester",139,39,"73","64","","0","0","2017-11-21"
"970","Rochester",67,-10,"33","49","","18","0","2017-11-22"
"971","Rochester",33,-16,"-2","38","","0","0","2017-11-23"
"972","Rochester",122,22,"56","46","","0","0","2017-11-24"
"973","Rochester",111,44,"96","50","","18","0","2017-11-25"
"974","Rochester",61,6,"29","55","","5","0","2017-11-26"
"975","Rochester",56,-27,"32","41","","0","0","2017-11-27"
"976","Rochester",189,-21,"56","53","","0","0","2017-11-28"
"977","Rochester",161,-32,"99","47","","0","0","2017-11-29"
"978","Rochester",117,-43,"22","36","","15","0","2017-11-30"
"979","Rochester",83,-16,"63","27","","0","0","2017-12-01"
"981","Bangor",61,-5,"44","39","","0","0","2017-11-07"
"982","Bangor",56,-55,"14","22","","0","0","2017-11-08"
"983","Bangor",61,-71,"-11","13","","0","0","2017-11-09"
"984","Bangor",83,-55,"21","59","","15","0","2017-11-10"
"985","Bangor",28,-60,"-27","58","","0","0","2017-11-11"
"986","Bangor",44,-71,"-22","5","","0","0","2017-11-12"
"987","Bangor",33,-82,"-23","3","","0","0","2017-11-13"
"988","Bangor",50,-43,"11","41","","0","0","2017-11-14"
"989","Bangor",39,-27,"16","22","","0","0","2017-11-15"
"990","Bangor",72,-10,"21","16","","135","0","2017-11-16"
"991","Bangor",50,-27,"22","55","","10","0","2017-11-17"
"992","Bangor",44,-60,"-9","18","","8","0","2017-11-18"
"993","Bangor",133,0,"88","57","","163","0","2017-11-19"
"994","Bangor",11,-82,"4","49","","0","0","2017-11-20"
"995","Bangor",100,-105,"-15","35","","0","0","2017-11-21"
"996","Bangor",94,6,"57","32","","231","0","2017-11-22"
"997","Bangor",28,-27,"0","39","","0","0","2017-11-23"
"998","Bangor",72,-27,"13","27","","0","0","2017-11-24"
"999","Bangor",122,6,"66","41","","0","0","2017-11-25"
"1000","Bangor",67,-27,"41","43","","8","0","2017-11-26"
"1001","Bangor",22,-77,"-18","38","","0","0","2017-11-27"
"1002","Bangor",39,-110,"-61","30","","0","0","2017-11-28"
"1003","Bangor",117,-21,"59","47","","0","0","2017-11-29"
"1004","Bangor",61,-77,"-11","27","","0","0","2017-11-30"
"1005","Bangor",78,0,"58","28","","33","0","2017-12-01"
"1007","Chicago",89,6,"","49","","0","","2017-11-07"
"1008","Chicago",83,-16,"","22","","0","","2017-11-08"
"1009","Chicago",83,-55,"","60","","0","","2017-11-09"
"1010","Chicago",-5,-66,"","35","","0","","2017-11-10"
"1011","Chicago",39,-32,"","36","","0","","2017-11-11"
"1012","Chicago",50,33,"","21","","25","","2017-11-12"
"1013","Chicago",56,0,"","24","","0","","2017-11-13"
"1014","Chicago",100,6,"","44","","0","","2017-11-14"
"1015","Chicago",111,11,"","66","","58","","2017-11-15"
"1016","Chicago",39,0,"","36","","0","","2017-11-16"
"1017","Chicago",89,22,"","55","","132","","2017-11-17"
"1018","Chicago",89,22,"","68","","147","","2017-11-18"
"1019","Chicago",33,-10,"","56","","0","","2017-11-19"
"1020","Chicago",122,-5,"","72","","0","","2017-11-20"
"1021","Chicago",72,-21,"","61","","10","","2017-11-21"
"1022","Chicago",17,-49,"","36","","0","","2017-11-22"
"1023","Chicago",89,0,"","38","","0","","2017-11-23"
"1024","Chicago",167,11,"","58","","0","","2017-11-24"
"1025","Chicago",128,22,"","50","","0","","2017-11-25"
"1026","Chicago",94,-21,"","33","","0","","2017-11-26"
"1027","Chicago",139,22,"","35","","0","","2017-11-27"
"1028","Chicago",167,78,"","64","","0","","2017-11-28"
"1029","Chicago",89,17,"","31","","0","","2017-11-29"
"1030","Chicago",128,39,"","47","","0","","2017-11-30"
"1032","Minneapolis",22,-21,"-8","33","","0","0","2017-11-07"
"1033","Minneapolis",56,-32,"-1","36","","0","0","2017-11-08"
"1034","Minneapolis",-10,-110,"-34","67","","0","0","2017-11-09"
"1035","Minneapolis",-32,-116,"-91","61","","8","3","2017-11-10"
"1036","Minneapolis",67,-43,"-1","32","","0","0","2017-11-11"
"1037","Minneapolis",22,-43,"-4","24","","0","0","2017-11-12"
"1038","Minneapolis",78,-38,"7","38","","0","0","2017-11-13"
"1039","Minneapolis",72,39,"51","35","","20","0","2017-11-14"
"1040","Minneapolis",78,-27,"43","71","","0","0","2017-11-15"
"1041","Minneapolis",11,-27,"-14","48","","0","0","2017-11-16"
"1042","Minneapolis",39,11,"20","44","","23","0","2017-11-17"
"1043","Minneapolis",28,-60,"17","65","","0","0","2017-11-18"
"1044","Minneapolis",50,-77,"-40","30","","0","0","2017-11-19"
"1045","Minneapolis",89,-21,"29","38","","0","0","2017-11-20"
"1046","Minneapolis",56,-77,"4","82","","0","0","2017-11-21"
"1047","Minneapolis",6,-93,"-62","30","","0","0","2017-11-22"
"1048","Minneapolis",94,-49,"1","21","","0","0","2017-11-23"
"1049","Minneapolis",156,44,"96","48","","0","0","2017-11-24"
"1050","Minneapolis",50,-16,"38","40","","0","0","2017-11-25"
"1051","Minneapolis",106,-43,"20","21","","0","0","2017-11-26"
"1052","Minneapolis",156,0,"66","52","","0","0","2017-11-27"
"1053","Minneapolis",117,6,"99","61","","0","0","2017-11-28"
"1054","Minneapolis",78,-38,"22","46","","0","0","2017-11-29"
"1055","Minneapolis",89,-5,"57","51","","0","0","2017-11-30"
"1056","Minneapolis",106,-22,"35","","","0","","2017-12-01"
"1058","Sioux Falls",17,-32,"-8","24","","0","0","2017-11-07"
"1059","Sioux Falls",94,-66,"3","31","","0","0","2017-11-08"
"1060","Sioux Falls",-21,-82,"-28","56","","0","0","2017-11-09"
"1061","Sioux Falls",0,-82,"-67","74","","0","0","2017-11-10"
"1062","Sioux Falls",100,-21,"21","25","","0","0","2017-11-11"
"1063","Sioux Falls",83,-60,"3","13","","0","0","2017-11-12"
"1064","Sioux Falls",100,6,"29","63","","0","0","2017-11-13"
"1065","Sioux Falls",122,67,"83","51","","0","0","2017-11-14"
"1066","Sioux Falls",67,-82,"42","58","","0","0","2017-11-15"
"1067","Sioux Falls",50,-99,"-43","53","","0","0","2017-11-16"
"1068","Sioux Falls",106,22,"63","50","","0","0","2017-11-17"
"1069","Sioux Falls",33,-49,"23","67","","0","0","2017-11-18"
"1070","Sioux Falls",111,-66,"1","26","","0","0","2017-11-19"
"1071","Sioux Falls",106,-43,"33","28","","0","0","2017-11-20"
"1072","Sioux Falls",44,-110,"-1","63","","0","0","2017-11-21"
"1073","Sioux Falls",44,-116,"-56","43","","0","0","2017-11-22"
"1074","Sioux Falls",150,-38,"42","36","","0","0","2017-11-23"
"1075","Sioux Falls",189,22,"108","52","","0","0","2017-11-24"
"1076","Sioux Falls",117,-43,"47","16","","0","0","2017-11-25"
"1077","Sioux Falls",144,-55,"18","9","","0","0","2017-11-26"
"1078","Sioux Falls",194,-16,"78","57","","0","0","2017-11-27"
"1079","Sioux Falls",117,-55,"96","52","","0","0","2017-11-28"
"1080","Sioux Falls",94,-88,"4","53","","0","0","2017-11-29"
"1081","Sioux Falls",111,-21,"56","41","","0","0","2017-11-30"
"1082","Sioux Falls",100,-44,"46","","","0","","2017-12-01"
"1084","Rapid city",33,-89,"","","","0","0","2017-11-07"
"1085","Rapid city",50,-56,"","","","0","0","2017-11-08"
"1086","Rapid city",-28,-67,"","","","0","0","2017-11-09"
"1087","Rapid city",83,-67,"","","","0","0","2017-11-10"
"1088","Rapid city",89,11,"","","","0","0","2017-11-11"
"1089","Rapid city",128,-11,"","","","0","0","2017-11-12"
"1090","Rapid city",156,17,"","","","0","0","2017-11-13"
"1091","Rapid city",139,33,"","","","0","0","2017-11-14"
"1092","Rapid city",89,-39,"","","","0","0","2017-11-15"
"1093","Rapid city",222,-44,"","","","0","0","2017-11-16"
"1094","Rapid city",72,11,"","","","36","0","2017-11-17"
"1095","Rapid city",67,0,"","","","0","0","2017-11-18"
"1096","Rapid city",117,-33,"","","","0","0","2017-11-19"
"1097","Rapid city",178,-11,"","","","0","0","2017-11-20"
"1098","Rapid city",6,-56,"","","","3","5","2017-11-21"
"1099","Rapid city",206,-50,"","","","0","0","2017-11-22"
"1100","Rapid city",244,111,"","","","0","0","2017-11-23"
"1101","Rapid city",178,22,"","","","0","0","2017-11-24"
"1102","Rapid city",133,6,"","","","0","0","2017-11-25"
"1103","Rapid city",200,56,"","","","0","0","2017-11-26"
"1104","Rapid city",211,61,"","","","0","0","2017-11-27"
"1105","Rapid city",78,-6,"","","","0","0","2017-11-28"
"1106","Rapid city",117,-6,"","","","0","0","2017-11-29"
"1107","Rapid city",89,0,"","","","0","0","2017-11-30"
"1108","Rapid city",111,17,"","","","0","0","2017-12-01"
"1110","Rock Springs",-10,-71,"","26","","0","","2017-11-07"
"1111","Rock Springs",28,-93,"","18","","0","0","2017-11-08"
"1112","Rock Springs",100,-60,"","16","","0","0","2017-11-09"
"1113","Rock Springs",83,-32,"","26","","0","0","2017-11-10"
"1114","Rock Springs",72,-21,"","46","","0","","2017-11-11"
"1115","Rock Springs",100,-77,"","11","","0","0","2017-11-12"
"1116","Rock Springs",128,-49,"","16","","0","0","2017-11-13"
"1117","Rock Springs",94,-27,"","47","","0","0","2017-11-14"
"1118","Rock Springs",117,-71,"","18","","0","0","2017-11-15"
"1119","Rock Springs",139,33,"","55","","0","","2017-11-16"
"1120","Rock Springs",44,-71,"","80","","53","","2017-11-17"
"1121","Rock Springs",-32,-93,"","74","","0","0","2017-11-18"
"1122","Rock Springs",6,-116,"","19","","0","","2017-11-19"
"1123","Rock Springs",39,-66,"","70","","0","","2017-11-20"
"1124","Rock Springs",83,17,"","79","","0","","2017-11-21"
"1125","Rock Springs",117,44,"","78","","0","","2017-11-22"
"1126","Rock Springs",139,39,"","66","","0","","2017-11-23"
"1127","Rock Springs",117,11,"","62","","0","","2017-11-24"
"1128","Rock Springs",100,11,"","52","","0","0","2017-11-25"
"1129","Rock Springs",128,-27,"","21","","0","0","2017-11-26"
"1130","Rock Springs",117,0,"","76","","0","0","2017-11-27"
"1131","Rock Springs",56,-49,"","32","","0","0","2017-11-28"
"1132","Rock Springs",50,-60,"","46","","0","0","2017-11-29"
"1133","Rock Springs",67,-77,"","29","","0","0","2017-11-30"
"1134","Rock Springs",61,-22,"","","","0","","2017-12-01"
"1136","Boise",61,-38,"10","38","","0","0","2017-11-07"
"1137","Boise",94,-10,"32","54","","0","0","2017-11-08"
"1138","Boise",161,39,"86","48","","25","0","2017-11-09"
"1139","Boise",117,22,"64","26","","64","0","2017-11-10"
"1140","Boise",122,28,"64","31","","5","0","2017-11-11"
"1141","Boise",94,17,"59","34","","0","0","2017-11-12"
"1142","Boise",150,28,"84","47","","0","0","2017-11-13"
"1143","Boise",100,28,"79","26","","53","0","2017-11-14"
"1144","Boise",100,17,"53","60","","33","0","2017-11-15"
"1145","Boise",117,50,"91","42","","20","0","2017-11-16"
"1146","Boise",78,-10,"62","44","","0","0","2017-11-17"
"1147","Boise",83,-10,"23","47","","0","0","2017-11-18"
"1148","Boise",94,-21,"25","30","","0","0","2017-11-19"
"1149","Boise",94,33,"67","53","","25","0","2017-11-20"
"1150","Boise",139,56,"94","34","","13","0","2017-11-21"
"1151","Boise",172,83,"127","20","","3","0","2017-11-22"
"1152","Boise",189,78,"117","32","","3","0","2017-11-23"
"1153","Boise",128,39,"116","29","","66","0","2017-11-24"
"1154","Boise",100,33,"59","33","","0","0","2017-11-25"
"1155","Boise",167,44,"91","35","","0","0","2017-11-26"
"1156","Boise",156,-5,"105","52","","0","0","2017-11-27"
"1157","Boise",94,-21,"29","48","","0","0","2017-11-28"
"1158","Boise",56,-21,"39","22","","0","0","2017-11-29"
"1159","Boise",39,-27,"1","27","","0","0","2017-11-30"
"1161","Denio",100,-38,"23","43","","0","0","2017-11-07"
"1162","Denio",94,-43,"24","42","","0","0","2017-11-08"
"1163","Denio",167,17,"79","32","","0","0","2017-11-09"
"1164","Denio",150,6,"82","32","","0","0","2017-11-10"
"1165","Denio",144,-43,"71","21","","0","0","2017-11-11"
"1166","Denio",167,-77,"31","26","","0","0","2017-11-12"
"1167","Denio",178,-71,"40","38","","0","0","2017-11-13"
"1168","Denio",133,28,"109","33","","0","0","2017-11-14"
"1169","Denio",144,11,"66","31","","0","0","2017-11-15"
"1170","Denio",128,44,"105","69","","76","0","2017-11-16"
"1171","Denio",72,-49,"50","34","","10","0","2017-11-17"
"1172","Denio",83,-43,"-3","30","","0","0","2017-11-18"
"1173","Denio",83,-93,"-5","12","","0","0","2017-11-19"
"1174","Denio",156,56,"72","46","","10","0","2017-11-20"
"1175","Denio",194,44,"133","25","","0","0","2017-11-21"
"1176","Denio",200,0,"99","21","","0","0","2017-11-22"
"1177","Denio",222,17,"113","23","","0","0","2017-11-23"
"1178","Denio",161,44,"121","26","","0","0","2017-11-24"
"1179","Denio",167,22,"86","33","","0","0","2017-11-25"
"1180","Denio",233,39,"117","66","","20","0","2017-11-26"
"1181","Denio",133,-27,"109","38","","74","0","2017-11-27"
"1182","Denio",106,-43,"22","25","","0","0","2017-11-28"
"1183","Denio",83,-49,"14","36","","0","0","2017-11-29"
"1184","Denio",94,-77,"-1","16","","0","0","2017-11-30"
"1185","Denio",111,-44,"37","","","0","","2017-12-01"
"1187","Portland",89,44,"63","84","","0","0","2017-11-07"
"1188","Portland",89,61,"73","84","","84","0","2017-11-08"
"1189","Portland",128,56,"77","51","","69","0","2017-11-09"
"1190","Portland",100,67,"75","24","","104","0","2017-11-10"
"1191","Portland",106,67,"84","59","","33","0","2017-11-11"
"1192","Portland",122,89,"98","61","","36","0","2017-11-12"
"1193","Portland",133,78,"104","62","","91","0","2017-11-13"
"1194","Portland",144,72,"98","57","","0","0","2017-11-14"
"1195","Portland",133,56,"105","51","","218","0","2017-11-15"
"1196","Portland",89,61,"72","49","","53","0","2017-11-16"
"1197","Portland",111,50,"71","30","","28","0","2017-11-17"
"1198","Portland",117,22,"72","17","","0","0","2017-11-18"
"1199","Portland",106,17,"47","35","","43","0","2017-11-19"
"1200","Portland",133,61,"100","29","","234","0","2017-11-20"
"1201","Portland",106,72,"88","51","","155","0","2017-11-21"
"1202","Portland",167,94,"104","55","","56","0","2017-11-22"
"1203","Portland",172,78,"148","37","","46","0","2017-11-23"
"1204","Portland",133,50,"99","34","","0","0","2017-11-24"
"1205","Portland",94,28,"68","27","","30","0","2017-11-25"
"1206","Portland",128,72,"91","44","","140","0","2017-11-26"
"1207","Portland",100,50,"77","25","","0","0","2017-11-27"
"1208","Portland",83,61,"71","31","","112","0","2017-11-28"
"1209","Portland",111,28,"76","14","","0","0","2017-11-29"
"1210","Portland",83,28,"59","17","","18","0","2017-11-30"
"1211","Portland",100,72,"79","","","5","","2017-12-01"
"1213","Spokane",17,-71,"","5","","0","","2017-11-07"
"1214","Spokane",33,-21,"","7","","0","","2017-11-08"
"1215","Spokane",61,22,"","20","","64","","2017-11-09"
"1216","Spokane",50,6,"","0","","20","","2017-11-10"
"1217","Spokane",78,39,"","9","","0","","2017-11-11"
"1218","Spokane",106,17,"","9","","0","","2017-11-12"
"1219","Spokane",106,11,"","44","","30","","2017-11-13"
"1220","Spokane",106,17,"","17","","23","","2017-11-15"
"1221","Spokane",72,17,"","33","","41","","2017-11-16"
"1222","Spokane",78,22,"","42","","0","","2017-11-17"
"1223","Spokane",78,-5,"","13","","0","","2017-11-18"
"1224","Spokane",89,-21,"","23","","5","","2017-11-19"
"1225","Spokane",100,28,"","29","","86","","2017-11-20"
"1226","Spokane",89,6,"","5","","91","","2017-11-21"
"1227","Spokane",161,61,"","9","","0","","2017-11-22"
"1228","Spokane",156,44,"","57","","36","","2017-11-23"
"1229","Spokane",89,11,"","27","","0","","2017-11-24"
"1230","Spokane",94,-10,"","11","","15","","2017-11-25"
"1231","Spokane",133,44,"","22","","23","","2017-11-26"
"1232","Spokane",72,6,"","22","","0","","2017-11-27"
"1233","Spokane",72,0,"","20","","48","","2017-11-28"
"1234","Spokane",56,-5,"","16","","0","","2017-11-29"
"1235","Spokane",50,-5,"","7","","0","","2017-11-30"
"1237","Choteau",-10,-105,"-84","68","","0","0","2017-11-07"
"1238","Choteau",-5,-88,"-39","43","","3","3","2017-11-08"
"1239","Choteau",33,-105,"-81","32","","0","0","2017-11-09"
"1240","Choteau",44,-21,"6","64","","0","0","2017-11-10"
"1241","Choteau",44,-27,"15","34","","0","0","2017-11-11"
"1242","Choteau",61,-16,"15","60","","0","0","2017-11-12"
"1243","Choteau",128,-5,"54","74","","0","0","2017-11-13"
"1244","Choteau",72,-16,"38","61","","0","0","2017-11-14"
"1245","Choteau",83,-16,"23","60","","0","0","2017-11-15"
"1246","Choteau",106,-49,"58","81","","0","0","2017-11-16"
"1247","Choteau",72,-27,"9","72","","0","0","2017-11-17"
"1248","Choteau",61,-27,"16","99","","0","0","2017-11-18"
"1249","Choteau",94,33,"49","131","","0","0","2017-11-19"
"1250","Choteau",100,-55,"64","68","","13","13","2017-11-20"
"1251","Choteau",117,-93,"-27","57","","0","3","2017-11-21"
"1252","Choteau",150,111,"123","106","","0","0","2017-11-22"
"1253","Choteau",200,67,"148","115","","0","0","2017-11-23"
"1254","Choteau",89,-5,"66","84","","0","0","2017-11-24"
"1255","Choteau",106,6,"43","75","","0","0","2017-11-25"
"1256","Choteau",194,56,"110","91","","0","0","2017-11-26"
"1257","Choteau",156,-32,"95","82","","0","0","2017-11-27"
"1258","Choteau",83,-32,"16","84","","0","0","2017-11-28"
"1259","Choteau",72,-16,"48","100","","0","0","2017-11-29"
"1260","Choteau",56,-27,"17","89","","0","0","2017-11-30"
"1261","Choteau",78,0,"33","","","0","0","2017-12-01"
"1263","Sidney",-17,-139,"","","","0","","2017-11-07"
"1264","Sidney",-28,-194,"","","","3","","2017-11-08"
"1265","Sidney",50,-94,"","","","","","2017-11-11"
"1266","Sidney",17,-100,"","","","","","2017-11-12"
"1267","Sidney",106,-56,"","","","","","2017-11-13"
"1268","Sidney",100,-89,"","","","0","","2017-11-14"
"1269","Sidney",61,-72,"","","","0","","2017-11-15"
"1270","Sidney",56,-89,"","","","0","","2017-11-16"
"1271","Sidney",111,-22,"","","","0","","2017-11-19"
"1272","Sidney",-67,-161,"","","","0","","2017-11-21"
"1273","Sidney",122,-11,"","","","0","","2017-11-26"
"1274","Sidney",117,22,"","","","0","","2017-11-27"
"1275","Sidney",83,-39,"","","","0","0","2017-11-28"
"1276","Sidney",89,-22,"","","","13","0","2017-11-29"
"1277","Sidney",61,-22,"","","","0","0","2017-11-30"
"1278","Sidney",89,-17,"","","","0","","2017-12-01"
"1280","Bismarck",22,-132,"-62","32","","0","0","2017-11-07"
"1281","Bismarck",-32,-116,"-57","26","","0","0","2017-11-08"
"1282","Bismarck",-60,-110,"-87","36","","0","0","2017-11-09"
"1283","Bismarck",28,-71,"-49","65","","0","0","2017-11-10"
"1284","Bismarck",39,-93,"-26","18","","0","0","2017-11-11"
"1285","Bismarck",94,-55,"-7","21","","0","0","2017-11-12"
"1286","Bismarck",111,-38,"22","16","","0","0","2017-11-13"
"1287","Bismarck",133,-60,"29","37","","0","0","2017-11-14"
"1288","Bismarck",-5,-99,"-10","53","","0","0","2017-11-15"
"1289","Bismarck",61,-66,"-38","58","","0","0","2017-11-16"
"1290","Bismarck",39,-66,"18","17","","0","0","2017-11-17"
"1291","Bismarck",22,-88,"-29","35","","0","0","2017-11-18"
"1292","Bismarck",100,-99,"-12","14","","0","0","2017-11-19"
"1293","Bismarck",156,-55,"32","56","","0","0","2017-11-20"
"1294","Bismarck",-38,-143,"-47","53","","0","0","2017-11-21"
"1295","Bismarck",172,-132,"-38","29","","0","0","2017-11-22"
"1296","Bismarck",233,-49,"47","25","","0","0","2017-11-23"
"1297","Bismarck",133,28,"114","52","","0","0","2017-11-24"
"1298","Bismarck",111,-60,"31","11","","0","0","2017-11-25"
"1299","Bismarck",122,-16,"36","24","","0","0","2017-11-26"
"1300","Bismarck",194,0,"67","47","","0","0","2017-11-27"
"1301","Bismarck",100,-60,"58","47","","0","0","2017-11-28"
"1302","Bismarck",139,-43,"39","94","","0","0","2017-11-29"
"1303","Bismarck",111,-49,"45","29","","0","0","2017-11-30"
"1304","Bismarck",133,-44,"26","","","0","0","2017-12-01"
"1306","Bemidji",-27,-143,"","27","","0","","2017-11-07"
"1307","Bemidji",-27,-105,"","26","","13","","2017-11-08"
"1308","Bemidji",-99,-199,"","43","","0","","2017-11-09"
"1309","Bemidji",-66,-205,"","63","","0","","2017-11-10"
"1310","Bemidji",22,-82,"","36","","0","","2017-11-11"
"1311","Bemidji",22,-55,"","30","","0","","2017-11-12"
"1312","Bemidji",50,-60,"","38","","0","","2017-11-13"
"1313","Bemidji",61,28,"","38","","0","","2017-11-14"
"1314","Bemidji",39,-49,"","77","","0","","2017-11-15"
"1315","Bemidji",-10,-55,"","64","","0","","2017-11-16"
"1316","Bemidji",44,-32,"","40","","0","","2017-11-17"
"1317","Bemidji",-32,-116,"","55","","0","","2017-11-18"
"1318","Bemidji",33,-132,"","21","","0","","2017-11-19"
"1319","Bemidji",72,-60,"","60","","0","","2017-11-20"
"1320","Bemidji",-38,-127,"","73","","0","","2017-11-21"
"1321","Bemidji",-43,-143,"","30","","3","","2017-11-22"
"1322","Bemidji",61,-127,"","24","","0","","2017-11-23"
"1323","Bemidji",78,0,"","53","","8","","2017-11-24"
"1324","Bemidji",11,-77,"","44","","0","","2017-11-25"
"1325","Bemidji",61,-66,"","25","","0","","2017-11-26"
"1326","Bemidji",106,-10,"","52","","0","","2017-11-27"
"1327","Bemidji",50,-82,"","73","","0","","2017-11-28"
"1328","Bemidji",33,-38,"","51","","0","","2017-11-30"
"1329","Bemidji",33,-50,"","","","0","","2017-12-01"
